id,Week,item_id,Maincategory,Subcategory,search_volume
2022-10-0211,2022-10-02,11,Vegetables,Bladgroenten,100
2022-10-0911,2022-10-09,11,Vegetables,Bladgroenten,66
2022-10-1611,2022-10-16,11,Vegetables,Bladgroenten,71
2022-10-2311,2022-10-23,11,Vegetables,Bladgroenten,70
2022-10-3011,2022-10-30,11,Vegetables,Bladgroenten,64
2022-11-0611,2022-11-06,11,Vegetables,Bladgroenten,75
2022-11-1311,2022-11-13,11,Vegetables,Bladgroenten,75
2022-11-2011,2022-11-20,11,Vegetables,Bladgroenten,65
2022-11-2711,2022-11-27,11,Vegetables,Bladgroenten,59
2022-12-0411,2022-12-04,11,Vegetables,Bladgroenten,57
2022-12-1111,2022-12-11,11,Vegetables,Bladgroenten,46
2022-12-1811,2022-12-18,11,Vegetables,Bladgroenten,41
2022-12-2511,2022-12-25,11,Vegetables,Bladgroenten,25
2023-01-0111,2023-01-01,11,Vegetables,Bladgroenten,49
2023-01-0811,2023-01-08,11,Vegetables,Bladgroenten,66
2023-01-1511,2023-01-15,11,Vegetables,Bladgroenten,62
2023-01-2211,2023-01-22,11,Vegetables,Bladgroenten,65
2023-01-2911,2023-01-29,11,Vegetables,Bladgroenten,66
2023-02-0511,2023-02-05,11,Vegetables,Bladgroenten,65
2023-02-1211,2023-02-12,11,Vegetables,Bladgroenten,58
2023-02-1911,2023-02-19,11,Vegetables,Bladgroenten,63
2023-02-2611,2023-02-26,11,Vegetables,Bladgroenten,62
2023-03-0511,2023-03-05,11,Vegetables,Bladgroenten,49
2023-03-1211,2023-03-12,11,Vegetables,Bladgroenten,53
2023-03-1911,2023-03-19,11,Vegetables,Bladgroenten,56
2023-03-2611,2023-03-26,11,Vegetables,Bladgroenten,51
2023-04-0211,2023-04-02,11,Vegetables,Bladgroenten,38
2023-04-0911,2023-04-09,11,Vegetables,Bladgroenten,30
2023-04-1611,2023-04-16,11,Vegetables,Bladgroenten,40
2023-04-2311,2023-04-23,11,Vegetables,Bladgroenten,41
2023-04-3011,2023-04-30,11,Vegetables,Bladgroenten,36
2023-05-0711,2023-05-07,11,Vegetables,Bladgroenten,37
2023-05-1411,2023-05-14,11,Vegetables,Bladgroenten,34
2023-05-2111,2023-05-21,11,Vegetables,Bladgroenten,30
2023-05-2811,2023-05-28,11,Vegetables,Bladgroenten,25
2023-06-0411,2023-06-04,11,Vegetables,Bladgroenten,30
2023-06-1111,2023-06-11,11,Vegetables,Bladgroenten,40
2023-06-1811,2023-06-18,11,Vegetables,Bladgroenten,39
2023-06-2511,2023-06-25,11,Vegetables,Bladgroenten,40
2023-07-0211,2023-07-02,11,Vegetables,Bladgroenten,33
2023-07-0911,2023-07-09,11,Vegetables,Bladgroenten,29
2023-07-1611,2023-07-16,11,Vegetables,Bladgroenten,26
2023-07-2311,2023-07-23,11,Vegetables,Bladgroenten,37
2023-07-3011,2023-07-30,11,Vegetables,Bladgroenten,35
2023-08-0611,2023-08-06,11,Vegetables,Bladgroenten,31
2023-08-1311,2023-08-13,11,Vegetables,Bladgroenten,30
2023-08-2011,2023-08-20,11,Vegetables,Bladgroenten,30
2023-08-2711,2023-08-27,11,Vegetables,Bladgroenten,37
2023-09-0311,2023-09-03,11,Vegetables,Bladgroenten,30
2023-09-1011,2023-09-10,11,Vegetables,Bladgroenten,37
2023-09-1711,2023-09-17,11,Vegetables,Bladgroenten,45
2023-09-2411,2023-09-24,11,Vegetables,Bladgroenten,47
2023-10-0111,2023-10-01,11,Vegetables,Bladgroenten,60
2023-10-0811,2023-10-08,11,Vegetables,Bladgroenten,72
2023-10-1511,2023-10-15,11,Vegetables,Bladgroenten,80
2023-10-2211,2023-10-22,11,Vegetables,Bladgroenten,67
2023-10-2911,2023-10-29,11,Vegetables,Bladgroenten,75
2023-11-0511,2023-11-05,11,Vegetables,Bladgroenten,78
2023-11-1211,2023-11-12,11,Vegetables,Bladgroenten,65
2023-11-1911,2023-11-19,11,Vegetables,Bladgroenten,50
2023-11-2611,2023-11-26,11,Vegetables,Bladgroenten,59
2023-12-0311,2023-12-03,11,Vegetables,Bladgroenten,48
2023-12-1011,2023-12-10,11,Vegetables,Bladgroenten,51
2023-12-1711,2023-12-17,11,Vegetables,Bladgroenten,42
2023-12-2411,2023-12-24,11,Vegetables,Bladgroenten,27
2023-12-3111,2023-12-31,11,Vegetables,Bladgroenten,49
2024-01-0711,2024-01-07,11,Vegetables,Bladgroenten,65
2024-01-1411,2024-01-14,11,Vegetables,Bladgroenten,60
2024-01-2111,2024-01-21,11,Vegetables,Bladgroenten,64
2024-01-2811,2024-01-28,11,Vegetables,Bladgroenten,51
2024-02-0411,2024-02-04,11,Vegetables,Bladgroenten,53
2024-02-1111,2024-02-11,11,Vegetables,Bladgroenten,44
2024-02-1811,2024-02-18,11,Vegetables,Bladgroenten,39
2024-02-2511,2024-02-25,11,Vegetables,Bladgroenten,44
2024-03-0311,2024-03-03,11,Vegetables,Bladgroenten,41
2024-03-1011,2024-03-10,11,Vegetables,Bladgroenten,40
2024-03-1711,2024-03-17,11,Vegetables,Bladgroenten,32
2024-03-2411,2024-03-24,11,Vegetables,Bladgroenten,34
2024-03-3111,2024-03-31,11,Vegetables,Bladgroenten,27
2024-04-0711,2024-04-07,11,Vegetables,Bladgroenten,31
2024-04-1411,2024-04-14,11,Vegetables,Bladgroenten,30
2024-04-2111,2024-04-21,11,Vegetables,Bladgroenten,29
2024-04-2811,2024-04-28,11,Vegetables,Bladgroenten,30
2024-05-0511,2024-05-05,11,Vegetables,Bladgroenten,26
2024-05-1211,2024-05-12,11,Vegetables,Bladgroenten,30
2024-05-1911,2024-05-19,11,Vegetables,Bladgroenten,32
2024-05-2611,2024-05-26,11,Vegetables,Bladgroenten,37
2024-06-0211,2024-06-02,11,Vegetables,Bladgroenten,29
2024-06-0911,2024-06-09,11,Vegetables,Bladgroenten,39
2024-06-1611,2024-06-16,11,Vegetables,Bladgroenten,30
2024-06-2311,2024-06-23,11,Vegetables,Bladgroenten,25
2024-06-3011,2024-06-30,11,Vegetables,Bladgroenten,35
2024-07-0711,2024-07-07,11,Vegetables,Bladgroenten,25
2024-07-1411,2024-07-14,11,Vegetables,Bladgroenten,35
2024-07-2111,2024-07-21,11,Vegetables,Bladgroenten,30
2024-07-2811,2024-07-28,11,Vegetables,Bladgroenten,30
2024-08-0411,2024-08-04,11,Vegetables,Bladgroenten,28
2024-08-1111,2024-08-11,11,Vegetables,Bladgroenten,29
2024-08-1811,2024-08-18,11,Vegetables,Bladgroenten,35
2024-08-2511,2024-08-25,11,Vegetables,Bladgroenten,27
2024-09-0111,2024-09-01,11,Vegetables,Bladgroenten,39
2024-09-0811,2024-09-08,11,Vegetables,Bladgroenten,40
2024-09-1511,2024-09-15,11,Vegetables,Bladgroenten,49
2024-09-2211,2024-09-22,11,Vegetables,Bladgroenten,61
2024-09-2911,2024-09-29,11,Vegetables,Bladgroenten,52
2024-10-0611,2024-10-06,11,Vegetables,Bladgroenten,67
2024-10-1311,2024-10-13,11,Vegetables,Bladgroenten,67
2024-10-2011,2024-10-20,11,Vegetables,Bladgroenten,62
2024-10-2711,2024-10-27,11,Vegetables,Bladgroenten,50
2024-11-0311,2024-11-03,11,Vegetables,Bladgroenten,53
2024-11-1011,2024-11-10,11,Vegetables,Bladgroenten,53
2024-11-1711,2024-11-17,11,Vegetables,Bladgroenten,55
2024-11-2411,2024-11-24,11,Vegetables,Bladgroenten,49
2024-12-0111,2024-12-01,11,Vegetables,Bladgroenten,51
2024-12-0811,2024-12-08,11,Vegetables,Bladgroenten,54
2024-12-1511,2024-12-15,11,Vegetables,Bladgroenten,34
2024-12-2211,2024-12-22,11,Vegetables,Bladgroenten,25
2024-12-2911,2024-12-29,11,Vegetables,Bladgroenten,41
2025-01-0511,2025-01-05,11,Vegetables,Bladgroenten,57
2025-01-1211,2025-01-12,11,Vegetables,Bladgroenten,77
2025-01-1911,2025-01-19,11,Vegetables,Bladgroenten,90
2025-01-2611,2025-01-26,11,Vegetables,Bladgroenten,44
2025-02-0211,2025-02-02,11,Vegetables,Bladgroenten,40
2025-02-0911,2025-02-09,11,Vegetables,Bladgroenten,42
2025-02-1611,2025-02-16,11,Vegetables,Bladgroenten,39
2025-02-2311,2025-02-23,11,Vegetables,Bladgroenten,36
2025-03-0211,2025-03-02,11,Vegetables,Bladgroenten,30
2025-03-0911,2025-03-09,11,Vegetables,Bladgroenten,31
2025-03-1611,2025-03-16,11,Vegetables,Bladgroenten,35
2025-03-2311,2025-03-23,11,Vegetables,Bladgroenten,32
2025-03-3011,2025-03-30,11,Vegetables,Bladgroenten,30
2025-04-0611,2025-04-06,11,Vegetables,Bladgroenten,34
2025-04-1311,2025-04-13,11,Vegetables,Bladgroenten,26
2025-04-2011,2025-04-20,11,Vegetables,Bladgroenten,24
2025-04-2711,2025-04-27,11,Vegetables,Bladgroenten,23
2025-05-0411,2025-05-04,11,Vegetables,Bladgroenten,28
2025-05-1111,2025-05-11,11,Vegetables,Bladgroenten,25
2025-05-1811,2025-05-18,11,Vegetables,Bladgroenten,30
2025-05-2511,2025-05-25,11,Vegetables,Bladgroenten,39
2025-06-0111,2025-06-01,11,Vegetables,Bladgroenten,34
2025-06-0811,2025-06-08,11,Vegetables,Bladgroenten,27
2025-06-1511,2025-06-15,11,Vegetables,Bladgroenten,29
2025-06-2211,2025-06-22,11,Vegetables,Bladgroenten,26
2025-06-2911,2025-06-29,11,Vegetables,Bladgroenten,25
2020-12-2712,2020-12-27,12,Vegetables,Bladgroenten,79
2021-01-0312,2021-01-03,12,Vegetables,Bladgroenten,89
2021-01-1012,2021-01-10,12,Vegetables,Bladgroenten,91
2021-01-1712,2021-01-17,12,Vegetables,Bladgroenten,100
2021-01-2412,2021-01-24,12,Vegetables,Bladgroenten,93
2021-01-3112,2021-01-31,12,Vegetables,Bladgroenten,94
2021-02-0712,2021-02-07,12,Vegetables,Bladgroenten,90
2021-02-1412,2021-02-14,12,Vegetables,Bladgroenten,93
2021-02-2112,2021-02-21,12,Vegetables,Bladgroenten,72
2021-02-2812,2021-02-28,12,Vegetables,Bladgroenten,88
2021-03-0712,2021-03-07,12,Vegetables,Bladgroenten,93
2021-03-1412,2021-03-14,12,Vegetables,Bladgroenten,86
2021-03-2112,2021-03-21,12,Vegetables,Bladgroenten,94
2021-03-2812,2021-03-28,12,Vegetables,Bladgroenten,83
2021-04-0412,2021-04-04,12,Vegetables,Bladgroenten,69
2021-04-1112,2021-04-11,12,Vegetables,Bladgroenten,83
2021-04-1812,2021-04-18,12,Vegetables,Bladgroenten,76
2021-04-2512,2021-04-25,12,Vegetables,Bladgroenten,68
2021-05-0212,2021-05-02,12,Vegetables,Bladgroenten,80
2021-05-0912,2021-05-09,12,Vegetables,Bladgroenten,88
2021-05-1612,2021-05-16,12,Vegetables,Bladgroenten,68
2021-05-2312,2021-05-23,12,Vegetables,Bladgroenten,75
2021-05-3012,2021-05-30,12,Vegetables,Bladgroenten,69
2021-06-0612,2021-06-06,12,Vegetables,Bladgroenten,61
2021-06-1312,2021-06-13,12,Vegetables,Bladgroenten,54
2021-06-2012,2021-06-20,12,Vegetables,Bladgroenten,60
2021-06-2712,2021-06-27,12,Vegetables,Bladgroenten,58
2021-07-0412,2021-07-04,12,Vegetables,Bladgroenten,61
2021-07-1112,2021-07-11,12,Vegetables,Bladgroenten,56
2021-07-1812,2021-07-18,12,Vegetables,Bladgroenten,65
2021-07-2512,2021-07-25,12,Vegetables,Bladgroenten,76
2021-08-0112,2021-08-01,12,Vegetables,Bladgroenten,59
2021-08-0812,2021-08-08,12,Vegetables,Bladgroenten,62
2021-08-1512,2021-08-15,12,Vegetables,Bladgroenten,73
2021-08-2212,2021-08-22,12,Vegetables,Bladgroenten,72
2021-08-2912,2021-08-29,12,Vegetables,Bladgroenten,78
2021-09-0512,2021-09-05,12,Vegetables,Bladgroenten,71
2021-09-1212,2021-09-12,12,Vegetables,Bladgroenten,61
2021-09-1912,2021-09-19,12,Vegetables,Bladgroenten,61
2021-09-2612,2021-09-26,12,Vegetables,Bladgroenten,74
2021-10-0312,2021-10-03,12,Vegetables,Bladgroenten,66
2021-10-1012,2021-10-10,12,Vegetables,Bladgroenten,76
2021-10-1712,2021-10-17,12,Vegetables,Bladgroenten,69
2021-10-2412,2021-10-24,12,Vegetables,Bladgroenten,65
2021-10-3112,2021-10-31,12,Vegetables,Bladgroenten,59
2021-11-0712,2021-11-07,12,Vegetables,Bladgroenten,61
2021-11-1412,2021-11-14,12,Vegetables,Bladgroenten,68
2021-11-2112,2021-11-21,12,Vegetables,Bladgroenten,61
2021-11-2812,2021-11-28,12,Vegetables,Bladgroenten,63
2021-12-0512,2021-12-05,12,Vegetables,Bladgroenten,63
2021-12-1212,2021-12-12,12,Vegetables,Bladgroenten,61
2021-12-1912,2021-12-19,12,Vegetables,Bladgroenten,66
2021-12-2612,2021-12-26,12,Vegetables,Bladgroenten,56
2022-01-0212,2022-01-02,12,Vegetables,Bladgroenten,100
2022-01-0912,2022-01-09,12,Vegetables,Bladgroenten,92
2022-01-1612,2022-01-16,12,Vegetables,Bladgroenten,76
2022-01-2312,2022-01-23,12,Vegetables,Bladgroenten,72
2022-01-3012,2022-01-30,12,Vegetables,Bladgroenten,84
2022-02-0612,2022-02-06,12,Vegetables,Bladgroenten,80
2022-02-1312,2022-02-13,12,Vegetables,Bladgroenten,69
2022-02-2012,2022-02-20,12,Vegetables,Bladgroenten,59
2022-02-2712,2022-02-27,12,Vegetables,Bladgroenten,71
2022-03-0612,2022-03-06,12,Vegetables,Bladgroenten,75
2022-03-1312,2022-03-13,12,Vegetables,Bladgroenten,72
2022-03-2012,2022-03-20,12,Vegetables,Bladgroenten,70
2022-03-2712,2022-03-27,12,Vegetables,Bladgroenten,65
2022-04-0312,2022-04-03,12,Vegetables,Bladgroenten,76
2022-04-1012,2022-04-10,12,Vegetables,Bladgroenten,83
2022-04-1712,2022-04-17,12,Vegetables,Bladgroenten,61
2022-04-2412,2022-04-24,12,Vegetables,Bladgroenten,67
2022-05-0112,2022-05-01,12,Vegetables,Bladgroenten,76
2022-05-0812,2022-05-08,12,Vegetables,Bladgroenten,69
2022-05-1512,2022-05-15,12,Vegetables,Bladgroenten,71
2022-05-2212,2022-05-22,12,Vegetables,Bladgroenten,63
2022-05-2912,2022-05-29,12,Vegetables,Bladgroenten,73
2022-06-0512,2022-06-05,12,Vegetables,Bladgroenten,66
2022-06-1212,2022-06-12,12,Vegetables,Bladgroenten,57
2022-06-1912,2022-06-19,12,Vegetables,Bladgroenten,62
2022-06-2612,2022-06-26,12,Vegetables,Bladgroenten,66
2022-07-0312,2022-07-03,12,Vegetables,Bladgroenten,58
2022-07-1012,2022-07-10,12,Vegetables,Bladgroenten,61
2022-07-1712,2022-07-17,12,Vegetables,Bladgroenten,50
2022-07-2412,2022-07-24,12,Vegetables,Bladgroenten,62
2022-07-3112,2022-07-31,12,Vegetables,Bladgroenten,61
2022-08-0712,2022-08-07,12,Vegetables,Bladgroenten,63
2022-08-1412,2022-08-14,12,Vegetables,Bladgroenten,70
2022-08-2112,2022-08-21,12,Vegetables,Bladgroenten,57
2022-08-2812,2022-08-28,12,Vegetables,Bladgroenten,82
2022-09-0412,2022-09-04,12,Vegetables,Bladgroenten,67
2022-09-1112,2022-09-11,12,Vegetables,Bladgroenten,66
2022-09-1812,2022-09-18,12,Vegetables,Bladgroenten,61
2022-09-2512,2022-09-25,12,Vegetables,Bladgroenten,79
2022-10-0212,2022-10-02,12,Vegetables,Bladgroenten,60
2022-10-0912,2022-10-09,12,Vegetables,Bladgroenten,71
2022-10-1612,2022-10-16,12,Vegetables,Bladgroenten,66
2022-10-2312,2022-10-23,12,Vegetables,Bladgroenten,73
2022-10-3012,2022-10-30,12,Vegetables,Bladgroenten,67
2022-11-0612,2022-11-06,12,Vegetables,Bladgroenten,77
2022-11-1312,2022-11-13,12,Vegetables,Bladgroenten,76
2022-11-2012,2022-11-20,12,Vegetables,Bladgroenten,72
2022-11-2712,2022-11-27,12,Vegetables,Bladgroenten,52
2022-12-0412,2022-12-04,12,Vegetables,Bladgroenten,57
2022-12-1112,2022-12-11,12,Vegetables,Bladgroenten,62
2022-12-1812,2022-12-18,12,Vegetables,Bladgroenten,79
2022-12-2512,2022-12-25,12,Vegetables,Bladgroenten,54
2023-01-0112,2023-01-01,12,Vegetables,Bladgroenten,66
2023-01-0812,2023-01-08,12,Vegetables,Bladgroenten,84
2023-01-1512,2023-01-15,12,Vegetables,Bladgroenten,80
2023-01-2212,2023-01-22,12,Vegetables,Bladgroenten,72
2023-01-2912,2023-01-29,12,Vegetables,Bladgroenten,74
2023-02-0512,2023-02-05,12,Vegetables,Bladgroenten,76
2023-02-1212,2023-02-12,12,Vegetables,Bladgroenten,68
2023-02-1912,2023-02-19,12,Vegetables,Bladgroenten,70
2023-02-2612,2023-02-26,12,Vegetables,Bladgroenten,79
2023-03-0512,2023-03-05,12,Vegetables,Bladgroenten,92
2023-03-1212,2023-03-12,12,Vegetables,Bladgroenten,86
2023-03-1912,2023-03-19,12,Vegetables,Bladgroenten,69
2023-03-2612,2023-03-26,12,Vegetables,Bladgroenten,89
2023-04-0212,2023-04-02,12,Vegetables,Bladgroenten,84
2023-04-0912,2023-04-09,12,Vegetables,Bladgroenten,79
2023-04-1612,2023-04-16,12,Vegetables,Bladgroenten,61
2023-04-2312,2023-04-23,12,Vegetables,Bladgroenten,61
2023-04-3012,2023-04-30,12,Vegetables,Bladgroenten,80
2023-05-0712,2023-05-07,12,Vegetables,Bladgroenten,73
2023-05-1412,2023-05-14,12,Vegetables,Bladgroenten,71
2023-05-2112,2023-05-21,12,Vegetables,Bladgroenten,77
2023-05-2812,2023-05-28,12,Vegetables,Bladgroenten,66
2023-06-0412,2023-06-04,12,Vegetables,Bladgroenten,51
2023-06-1112,2023-06-11,12,Vegetables,Bladgroenten,60
2023-06-1812,2023-06-18,12,Vegetables,Bladgroenten,57
2023-06-2512,2023-06-25,12,Vegetables,Bladgroenten,57
2023-07-0212,2023-07-02,12,Vegetables,Bladgroenten,66
2023-07-0912,2023-07-09,12,Vegetables,Bladgroenten,49
2023-07-1612,2023-07-16,12,Vegetables,Bladgroenten,67
2023-07-2312,2023-07-23,12,Vegetables,Bladgroenten,64
2023-07-3012,2023-07-30,12,Vegetables,Bladgroenten,63
2023-08-0612,2023-08-06,12,Vegetables,Bladgroenten,59
2023-08-1312,2023-08-13,12,Vegetables,Bladgroenten,61
2023-08-2012,2023-08-20,12,Vegetables,Bladgroenten,56
2023-08-2712,2023-08-27,12,Vegetables,Bladgroenten,65
2023-09-0312,2023-09-03,12,Vegetables,Bladgroenten,60
2023-09-1012,2023-09-10,12,Vegetables,Bladgroenten,56
2023-09-1712,2023-09-17,12,Vegetables,Bladgroenten,65
2023-09-2412,2023-09-24,12,Vegetables,Bladgroenten,55
2023-10-0112,2023-10-01,12,Vegetables,Bladgroenten,66
2023-10-0812,2023-10-08,12,Vegetables,Bladgroenten,78
2023-10-1512,2023-10-15,12,Vegetables,Bladgroenten,75
2023-10-2212,2023-10-22,12,Vegetables,Bladgroenten,73
2023-10-2912,2023-10-29,12,Vegetables,Bladgroenten,68
2023-11-0512,2023-11-05,12,Vegetables,Bladgroenten,77
2023-11-1212,2023-11-12,12,Vegetables,Bladgroenten,63
2023-11-1912,2023-11-19,12,Vegetables,Bladgroenten,57
2023-11-2612,2023-11-26,12,Vegetables,Bladgroenten,53
2023-12-0312,2023-12-03,12,Vegetables,Bladgroenten,54
2023-12-1012,2023-12-10,12,Vegetables,Bladgroenten,59
2023-12-1712,2023-12-17,12,Vegetables,Bladgroenten,72
2023-12-2412,2023-12-24,12,Vegetables,Bladgroenten,62
2023-12-3112,2023-12-31,12,Vegetables,Bladgroenten,69
2024-01-0712,2024-01-07,12,Vegetables,Bladgroenten,76
2024-01-1412,2024-01-14,12,Vegetables,Bladgroenten,69
2024-01-2112,2024-01-21,12,Vegetables,Bladgroenten,69
2024-01-2812,2024-01-28,12,Vegetables,Bladgroenten,78
2024-02-0412,2024-02-04,12,Vegetables,Bladgroenten,76
2024-02-1112,2024-02-11,12,Vegetables,Bladgroenten,64
2024-02-1812,2024-02-18,12,Vegetables,Bladgroenten,71
2024-02-2512,2024-02-25,12,Vegetables,Bladgroenten,76
2024-03-0312,2024-03-03,12,Vegetables,Bladgroenten,69
2024-03-1012,2024-03-10,12,Vegetables,Bladgroenten,85
2024-03-1712,2024-03-17,12,Vegetables,Bladgroenten,70
2024-03-2412,2024-03-24,12,Vegetables,Bladgroenten,67
2024-03-3112,2024-03-31,12,Vegetables,Bladgroenten,57
2024-04-0712,2024-04-07,12,Vegetables,Bladgroenten,54
2024-04-1412,2024-04-14,12,Vegetables,Bladgroenten,69
2024-04-2112,2024-04-21,12,Vegetables,Bladgroenten,66
2024-04-2812,2024-04-28,12,Vegetables,Bladgroenten,61
2024-05-0512,2024-05-05,12,Vegetables,Bladgroenten,57
2024-05-1212,2024-05-12,12,Vegetables,Bladgroenten,61
2024-05-1912,2024-05-19,12,Vegetables,Bladgroenten,64
2024-05-2612,2024-05-26,12,Vegetables,Bladgroenten,60
2024-06-0212,2024-06-02,12,Vegetables,Bladgroenten,61
2024-06-0912,2024-06-09,12,Vegetables,Bladgroenten,61
2024-06-1612,2024-06-16,12,Vegetables,Bladgroenten,59
2024-06-2312,2024-06-23,12,Vegetables,Bladgroenten,44
2024-06-3012,2024-06-30,12,Vegetables,Bladgroenten,52
2024-07-0712,2024-07-07,12,Vegetables,Bladgroenten,60
2024-07-1412,2024-07-14,12,Vegetables,Bladgroenten,61
2024-07-2112,2024-07-21,12,Vegetables,Bladgroenten,55
2024-07-2812,2024-07-28,12,Vegetables,Bladgroenten,46
2024-08-0412,2024-08-04,12,Vegetables,Bladgroenten,56
2024-08-1112,2024-08-11,12,Vegetables,Bladgroenten,60
2024-08-1812,2024-08-18,12,Vegetables,Bladgroenten,59
2024-08-2512,2024-08-25,12,Vegetables,Bladgroenten,70
2024-09-0112,2024-09-01,12,Vegetables,Bladgroenten,52
2024-09-0812,2024-09-08,12,Vegetables,Bladgroenten,65
2024-09-1512,2024-09-15,12,Vegetables,Bladgroenten,62
2024-09-2212,2024-09-22,12,Vegetables,Bladgroenten,61
2024-09-2912,2024-09-29,12,Vegetables,Bladgroenten,54
2024-10-0612,2024-10-06,12,Vegetables,Bladgroenten,56
2024-10-1312,2024-10-13,12,Vegetables,Bladgroenten,61
2024-10-2012,2024-10-20,12,Vegetables,Bladgroenten,65
2024-10-2712,2024-10-27,12,Vegetables,Bladgroenten,53
2024-11-0312,2024-11-03,12,Vegetables,Bladgroenten,66
2024-11-1012,2024-11-10,12,Vegetables,Bladgroenten,56
2024-11-1712,2024-11-17,12,Vegetables,Bladgroenten,61
2024-11-2412,2024-11-24,12,Vegetables,Bladgroenten,52
2024-12-0112,2024-12-01,12,Vegetables,Bladgroenten,60
2024-12-0812,2024-12-08,12,Vegetables,Bladgroenten,58
2024-12-1512,2024-12-15,12,Vegetables,Bladgroenten,60
2024-12-2212,2024-12-22,12,Vegetables,Bladgroenten,54
2024-12-2912,2024-12-29,12,Vegetables,Bladgroenten,61
2025-01-0512,2025-01-05,12,Vegetables,Bladgroenten,86
2025-01-1212,2025-01-12,12,Vegetables,Bladgroenten,60
2025-01-1912,2025-01-19,12,Vegetables,Bladgroenten,61
2025-01-2612,2025-01-26,12,Vegetables,Bladgroenten,77
2025-02-0212,2025-02-02,12,Vegetables,Bladgroenten,67
2025-02-0912,2025-02-09,12,Vegetables,Bladgroenten,61
2025-02-1612,2025-02-16,12,Vegetables,Bladgroenten,61
2025-02-2312,2025-02-23,12,Vegetables,Bladgroenten,66
2025-03-0212,2025-03-02,12,Vegetables,Bladgroenten,54
2025-03-0912,2025-03-09,12,Vegetables,Bladgroenten,73
2025-03-1612,2025-03-16,12,Vegetables,Bladgroenten,69
2025-03-2312,2025-03-23,12,Vegetables,Bladgroenten,70
2025-03-3012,2025-03-30,12,Vegetables,Bladgroenten,70
2025-04-0612,2025-04-06,12,Vegetables,Bladgroenten,61
2025-04-1312,2025-04-13,12,Vegetables,Bladgroenten,62
2025-04-2012,2025-04-20,12,Vegetables,Bladgroenten,65
2025-04-2712,2025-04-27,12,Vegetables,Bladgroenten,60
2025-05-0412,2025-05-04,12,Vegetables,Bladgroenten,60
2025-05-1112,2025-05-11,12,Vegetables,Bladgroenten,61
2025-05-1812,2025-05-18,12,Vegetables,Bladgroenten,60
2025-05-2512,2025-05-25,12,Vegetables,Bladgroenten,61
2025-06-0112,2025-06-01,12,Vegetables,Bladgroenten,63
2025-06-0812,2025-06-08,12,Vegetables,Bladgroenten,49
2025-06-1512,2025-06-15,12,Vegetables,Bladgroenten,53
2025-06-2212,2025-06-22,12,Vegetables,Bladgroenten,51
2025-06-2912,2025-06-29,12,Vegetables,Bladgroenten,48
2020-12-2713,2020-12-27,13,Vegetables,Bladgroenten,13
2021-01-0313,2021-01-03,13,Vegetables,Bladgroenten,21
2021-01-1013,2021-01-10,13,Vegetables,Bladgroenten,17
2021-01-1713,2021-01-17,13,Vegetables,Bladgroenten,0
2021-01-2413,2021-01-24,13,Vegetables,Bladgroenten,17
2021-01-3113,2021-01-31,13,Vegetables,Bladgroenten,0
2021-02-0713,2021-02-07,13,Vegetables,Bladgroenten,0
2021-02-1413,2021-02-14,13,Vegetables,Bladgroenten,16
2021-02-2113,2021-02-21,13,Vegetables,Bladgroenten,27
2021-02-2813,2021-02-28,13,Vegetables,Bladgroenten,26
2021-03-0713,2021-03-07,13,Vegetables,Bladgroenten,0
